content	label
صديقتي وتوأم رووووحي.. لن اعدك بأن أكون صديقتك للأبد لأني لن أعيش كل هذا الوقت لكن دعيني أكون صديقتك طالما حييت	Other
طبيعععيي اغار ع اشخاص اسولف معهم يوميا مابي احد يحتك فيهم ؟؟	Other
مستحيل هذا السبب بس	Other
مجسم يعبر عن التراث 'بصورة حضارية' مواكبة للعصر الحالي	Other
افتحوا لكم فرع بمنطقة الباحة ..	Hijazi
عمررييي ازهارر والله اني شاكرة لك جداااا لكونك احد الاسباب	Other
اللهم اجعلني مختلفه، مضيئه، مؤمنه بك للحدّ الذي يجعلني لا أخشى الحياة، أبقِني حالمةً وحقق لي كل ماتراه خيرًا لي.	Hijazi
خاطري بجاكوزي حاااااررر	Other
لا اله الا الله ولطافة الوجه والضحكه.https://twitter.com/sharyan_/status/923673885819723776 …	Other
2- سيتطلب أن تكون لديك قناعة بأنك 'تستطيع فعل ذلك' و الاستعداد لكي تضع من وقتك و طاقتك و تفكيرك في تحديد أهدافك و العمل من أجلها.	Hijazi
هذا بسبب قطع الاشجار ... الله خلق الكون بقدر ... يجي الانسان يهدم بيوت الطيور عشان شويه حطب .... والنتيجه	Hijazi
لك الله لو إن لي بـ عمر الزمن عمرين أحبك بـ الأول و أفني لـ حبّك الثاني .	Other
اجلده يبو مشعل مايطقطق الا على النصراويين بس اما الفرج وتيسر والمعيوف واسامة وكان يطقطق على يحيى	Other
والبنات يقولون لا ماعليك انت شاطرة اكيد سويتي زيين بس مادري وين بس	Other
تباع الكتب على الأرصفة محملة بالغبار والأتربة، بينما تباع الأحذية في محلات معطرة فهل عرفتم الآن لماذا صرنا نقبع بين أقدام الأمم والشعوب	Other
ميثاق الشرف الغي .. هيئة الرياضه مالها علاقه هذا سوق وعرض وطلب . اعضاء شرف الهلال هذي مشكلتكم .. مالنا علاقه فيها ..	Other
البيض الفاسد يتدردب على بعضه يا صاحبي . قاتلهم الله .	Hijazi
@TURKE_UOH وش تحسب طيب	Other
@Mnian2013 لا تفرحوا بدري عليكم	Hijazi
صورة جمعت عددا من شباب #السادة_العريقة في مخيم لهم كان بمثابة المكان الذي يزيد القلوب ألفة ومحبة ، حيث لايزال من في الصورة وهم (يمينا) صالح البراك وصالح الغدير ويوسف الهريش وعمر الغدير وخالد البديوي أصدقاء حتى الآن ، ويلتقون في أكثر من مرة .pic.twitter.com/OkiQEj1TGC	Other
ياصبر الارض بس ع هالاشكال يعني يعرفوا بالتاريخ اكثر من ال سعود اكثر من سلطان بن عبدالعزيز الله يرحمه	Hijazi
{قد سمع الله قول التي تجادلك في زوجها وتشتكي إلى الله والله يسمع تحاوركما إن الله سميع بصير} [المجادلة:1] http://quran.ksu.edu.sa/index.php?aya=58_1 …	Other
هذولى شبابنا اللى نفخر بهم الله يحفظهم	Other
بعد سيلٍ من التوقعات تدرك أنَّ المحبة من الله ليست منك ولا من قلبك ولا تضحياتك ولا رحابتك وبشاشة وجهك , من الله .. الله فقط	Other
حلوين طيبين بنحبكم	Hijazi
ههههههههههههههه مو كانه يعطيهم فرصه اكثر مني	Other
جابت لي الضيم ياعرب	Other
@JarirBookstore @wpd_ @Kk___90 وشي الفروع اللي موجود فيها بالرياض ؟؟	Other
تخيلوا جد يحطون رسوم على استخدام البرنامج؟ بحذف كل شي وببيع جوالي واشتري نوكيا.	Other
@1432Alan @uaeae71 بذمتك وين التميز! تستهبل انت	Other
دعوة صباحية؛ اللهم إني أسألُك العفوَ ، والعافية ، في الدنيا ، والآخرة، اللهمَّ إني أسألُك العفوَ ، والعافية ، في دِيني ، ودنياي ، وأهلي ، ومالي، اللهمَّ استر عوراتي ، وآمِنْ روعاتي ، واحفظني من بين يدي ، ومن خلفي وعن يميني ، وعن شمالي ، ومن فوقي ، وأعوذ بك أن أُغْتَالَ من تحتي	Other
مات او انتحر؟	Other
وعينُ الرِّضا عن كلَّ عيبٍ كليلة ٌ وَلَكِنَّ عَينَ السُّخْطِ تُبْدي المَسَاوِيَا	Hijazi
لآنستطيع أن نمنع النـاس من الكلام علينا لكن نستطيع أن نمنع أنفسنا من التأثير بما يقولون لأن مفتاح عقولنا بأيدينا وليس بأيديهم	Other
الله يغثها غثتني	Other
اعرف اربعيني تزوج صغيره بنت وذاقت الويل .. واعرف واحد عمره فوق60 وكل يوم ف مهرجان بالعروسه الجديدة والعجوز الاولة حقه ماقد راحت اي مهرجان ماهذا	Other
واذا كانت نفس هذه الوظيفة لاجنبي فقط نزيد صفر من غير المميزات الاخرى له وكمان من حقه يتشرط #المهندسون_نريد_لقا_ولي_العهدhttps://twitter.com/legend_rm/status/913129637357735936 …	Other
قام 1 مستخدم بمتابعتك اليوم يمكنك معرفتهم من خلال http://unfalert.com/daily/newfollower/1225437 … #unfalert	Other
يا أجمل ماحصل بسنيني..الله لا يحرمنhttps://twitter.com/fadwaabdull/status/956651231853805568 …	Other
الهي كفا بي عزا ان اكون لك عبدا و كفا بي فخرا ان تكون لي ربا انت كما احب فاجعلني كما تحب http://Gharedly.com	Other
ابي اسولف معهم	Other
متى رأيت تكديراً في حال فاذكر نعمة ماشُكرت، أو زلةً فُعلت، فإن الله يقول: ﴿إِنَّ الله لا يُغير ما بقوم حتّى يغيروا ما بِأنفُسهم﴾ ابن الجوزي	Other
ويلسون تتوقع ظاهرة تقديس الأمصار متى تنتهي؟	Hijazi
ساسة العرب لا يُنتظر منهم نصرة قضايا الإسلام فسحقاً لهم من ساسة وحكام ،،،،	Other
اعوُذ بك ربيّ من شَر خلقك .	Hijazi
اكيد برد وبعذره ع قد الي بدر منه ببرر له . https://twitter.com/awjae/status/1066212162690064384 …	Other
@Rakan84646364 اي والله وبعدين ي ليته انا وبس انا وأخوي محمد ونتابع بحماس بعد ههههههههههههههههههههههههه	Other
ذكروني اذا صحيت ماعاد ارجع انام!	Other
ﺂكثر مآ يھدم ﺂلعلاقات هو ﺂنتظآر من يسئل ﺂولاً #واقع	Hijazi
الشوق ملّ صبره متى لقانا يحين	Other
@Azizx95 وخزي من جيبك وبعدين معروف ان عارك هم اهلك الا اذا ماتفهم مشكلتك انا ما غبني الا الرتويت يعني كلهم ما يفهمون	Other
أكاسيا .. جميله ومزهره في الربيع متحمله للحرارة وتناسب اجواء السعودية ..	Hijazi
لو كان بخاطري انا !!	Other
ما انتوا بتشككوا في كلامى وقدراتى بقى	Other
@ZiadAldrees ولم يؤلمني قوله كما تزعم، لكني استغربته منه وهو المثقف الحصيف، فتراجع. 31	Other
اللهم أغنني بالافتقار إليك، ولا تفقرني بالاستغناء عنك http://tweet4allah.com/	Other
الله يكثر لنا عزهه النفس	Other
فريق طبي بمستشفى #خميس_مشيط العام ينهي - بفضل الله - معاناة طفل كان يعاني من خراج كبير بالعين مع وجود انسداد بالقناة الدمعية ؛ وذلك عبر سلسلة مراحل علاجية أنتهت باستخدام المنظار الأنفي ودون الحاجة لعملية زراعة قناة دمعية بالعين .pic.twitter.com/tnbZkboTsn	Other
فعلا صباح الخير يوم تصبحت بصوتها	Other
بشروا جاب لكم اسيا	Other
هل تعلم ان أول مهندس في التاريخ هو أمحوتب في العصر الفرعوني و قد نفذ هرم سقارة المدرج.	Other
ما من يوم أكثر من أن يعتق الله فيه عبدا من النار من يوم عرفة وإنه ليدنو ثم يباهي بهم الملائكة فيقول ما أراد هؤلاء -- صحيح مسلم #Hadith #ﷺ	Other
ليس كل ما يقال ، او مثل قديم ، حقيقه بل ربما يكون مناسب لتلك الحُقبة الزمنية الماضية ، لذا لا تجعل بعض الامثال نص شريف ، و لا تجعله يكون عائق او تبرير لضميرك الانهزامي ..pic.twitter.com/Wt78JRLbil	Other
#حدث_هذا_اليوم المساعد للشؤون المدرسية بالمكتب يكرم المعلمين المتميزين بمدرسة الحصن أ/يحي شيخ. أ/حسين عامري والطلاب المتفوقين .pic.twitter.com/Zs4rR8IOEq	Other
#عوده_صلاحيات_الهييه اتمنى الخبر صحيح	Other
اللهم لا تغير علينا الحال إلا لأحسنه .	Hijazi
واحد بإعلان كندر بوينو القديم طبعا مو الطفل لا هذاك الكبير اللي معاه ، والى الان ادور الاعلان بس مو لاقيته	Other
الحمدلله حباً الحمدلله شكراً الحمدلله يوماً وشهراً وعمراً اللهم لك الحمد ولك الشكر حمداً كثيراً يليق بجلال وجهك وعظيم سلطانك	Hijazi
الحب ..(رِزق) من أرزآق الله ..فقد قال الرسول - عليه الصلاة والسلام في التعبيرعن شعوره لزوجته خديجة :[ إني (رزقت) حبها ]مساءالحب في الله	Other
خير من يمثل الشاب السعودي والشاب العربي الفصيح الى الامام يا حيدرة والحيدره هو اسم من اسما الأسد الله معاك	Other
حسبي الله لا إله إلا هو عليه توكلتُ وهو ربُّ العرش العظيم.	Other
